Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,ExitReason,Duration,Tag
34,4463,4474,2649.1048840000003,2661.12,2645.8771146407776,2666.548933924894,408.5139439999857,0.004535538050066679,2024-10-03 18:00:00,2024-10-04 06:00:00,time,0 days 12:00:00,2436
27,4465,4476,2656.955669,2667.39,2652.9628582425626,2670.915884244735,281.7269369999981,0.0039271754217589105,2024-10-03 20:00:00,2024-10-04 08:00:00,time,0 days 12:00:00,2438
25,4476,4477,2667.656739,2663.3062353561854,2663.3062353561854,2702.2324897144435,-108.76259109536477,-0.0016308333753035642,2024-10-04 08:00:00,2024-10-04 09:00:00,sl,0 days 01:00:00,2443
82,4474,4480,2661.3861119999997,2657.3866432765767,2657.3866432765767,2687.244277195485,-327.95643532068425,-0.0015027765814924487,2024-10-04 06:00:00,2024-10-04 12:00:00,sl,0 days 06:00:00,2442
7,4480,4483,2657.725746,2652.759166313703,2652.759166313703,2666.562848709785,-34.76605780407817,-0.0018687329547723008,2024-10-04 12:00:00,2024-10-04 15:00:00,sl,0 days 03:00:00,2445
9,4477,4483,2660.456019,2649.7317286123184,2649.7317286123184,2684.106673511178,-96.51861348913599,-0.0040309970588098265,2024-10-04 09:00:00,2024-10-04 15:00:00,sl,0 days 06:00:00,2444
8,4471,4483,2657.5157249999997,2653.1573571651206,2653.1573571651206,2682.258888466378,-34.866942679032945,-0.0016400158214977534,2024-10-04 03:00:00,2024-10-04 15:00:00,sl,0 days 12:00:00,2441
10,4467,4483,2658.1457880000003,2648.0762029847256,2648.0762029847256,2690.042376486601,-100.69585015274697,-0.0037881989245033276,2024-10-03 22:00:00,2024-10-04 15:00:00,sl,0 days 17:00:00,2440
11,4466,4483,2657.745748,2648.7570880426656,2648.7570880426656,2697.84726488197,-98.87525953067643,-0.0033820616453241747,2024-10-03 21:00:00,2024-10-04 15:00:00,sl,0 days 18:00:00,2439
27,4483,4484,2639.06388,2654.132962719438,2635.0801328361094,2654.132962719438,406.8652334248268,0.005710010596423398,2024-10-04 15:00:00,2024-10-04 16:00:00,tp,0 days 01:00:00,2446
7,4484,4485,2652.0851820000003,2647.1144436317263,2647.1144436317263,2673.991618515086,-34.79516857791759,-0.0018742755330827254,2024-10-04 16:00:00,2024-10-04 17:00:00,sl,0 days 01:00:00,2447
24,4485,4486,2658.615835,2654.228806785147,2654.228806785147,2679.429542943078,-105.2886771564772,-0.0016501173870625552,2024-10-04 17:00:00,2024-10-04 18:00:00,sl,0 days 01:00:00,2448
21,4486,4487,2653.4453179999996,2648.4720303620993,2648.4720303620993,2665.279812371439,-104.43904039590598,-0.0018742755330827254,2024-10-04 18:00:00,2024-10-04 19:00:00,sl,0 days 01:00:00,2449
34,4488,4489,2650.325006,2647.0619203012743,2647.0619203012743,2663.885531792415,-110.9449137566744,-0.0012312020945878244,2024-10-04 20:00:00,2024-10-04 21:00:00,sl,0 days 01:00:00,2451
5,4490,4492,2651.855159,2650.8,2644.866782896431,2689.055097817672,-5.275795000000016,-0.0003978946574133557,2024-10-04 22:00:00,2024-10-07 01:00:00,time,2 days 03:00:00,2453
5,4489,4492,2645.844558,2650.8,2638.872021502245,2682.9601807536146,24.777210000002015,0.0018729150149872087,2024-10-04 21:00:00,2024-10-07 01:00:00,time,2 days 04:00:00,2452
5,4487,4492,2645.6145349999997,2650.8,2638.642604676844,2682.726931015722,25.927325000002384,0.001960022872341982,2024-10-04 19:00:00,2024-10-07 01:00:00,time,2 days 06:00:00,2450
28,4491,4492,2652.715245,2650.8,2648.89178306298,2671.76631098758,-53.62685999999121,-0.0007219941920301176,2024-10-04 23:00:00,2024-10-07 01:00:00,time,2 days 02:00:00,2454
14,4492,4494,2651.0650800000003,2648.4241276501643,2648.4241276501643,2657.2522833308954,-36.973332897703585,-0.0009961854085588362,2024-10-07 01:00:00,2024-10-07 03:00:00,sl,0 days 02:00:00,2455
86,4493,4495,2650.445018,2646.624828229693,2646.624828229693,2657.198101762256,-328.5363202464041,-0.0014413389994369918,2024-10-07 02:00:00,2024-10-07 04:00:00,sl,0 days 02:00:00,2456
86,4494,4495,2649.5449280000003,2645.726035564513,2645.726035564513,2656.295718417885,-328.4247494519004,-0.0014413389994371029,2024-10-07 03:00:00,2024-10-07 04:00:00,sl,0 days 01:00:00,2457
6,4497,4499,2647.644738,2641.9787707699334,2641.9787707699334,2677.004620683665,-33.99580338039959,-0.0021400028292113404,2024-10-07 06:00:00,2024-10-07 08:00:00,sl,0 days 02:00:00,2460
56,4495,4499,2646.444618,2640.781219030129,2640.781219030129,2656.947706358149,-317.15034231278696,-0.0021400028292113404,2024-10-07 04:00:00,2024-10-07 08:00:00,sl,0 days 04:00:00,2458
6,4498,4499,2646.9846719999996,2641.3201173130406,2641.3201173130406,2676.337235174349,-33.98732812175422,-0.0021400028292113404,2024-10-07 07:00:00,2024-10-07 08:00:00,sl,0 days 01:00:00,2461
56,4496,4500,2645.494523,2639.8331572361167,2639.8331572361167,2655.993840664568,-317.0364827774574,-0.0021400028292113404,2024-10-07 05:00:00,2024-10-07 09:00:00,sl,0 days 04:00:00,2459
21,4500,4502,2643.474321,2655.7540187414415,2638.4338770009826,2655.7540187414415,257.8736525702693,0.004645287318999269,2024-10-07 09:00:00,2024-10-07 11:00:00,tp,0 days 02:00:00,2463
12,4499,4504,2640.914065,2658.0073298161888,2632.718544754694,2658.0073298161888,205.11917779426585,0.006472480510716139,2024-10-07 08:00:00,2024-10-07 13:00:00,tp,0 days 05:00:00,2462
18,4504,4506,2655.625536,2649.795653265121,2649.795653265121,2669.444109215192,-104.93788922782187,-0.002195295479670789,2024-10-07 13:00:00,2024-10-07 15:00:00,sl,0 days 02:00:00,2467
18,4503,4506,2656.805654,2650.9731805574097,2650.9731805574097,2670.6303679706425,-104.98452196662129,-0.002195295479670789,2024-10-07 12:00:00,2024-10-07 15:00:00,sl,0 days 03:00:00,2466
25,4502,4506,2652.485222,2648.216613658139,2648.216613658139,2669.3770402771693,-106.71520854651817,-0.0016092863803561785,2024-10-07 11:00:00,2024-10-07 15:00:00,sl,0 days 04:00:00,2465
13,4501,4506,2652.295203,2644.541265322174,2644.541265322174,2673.243217311082,-100.80118981174246,-0.002923482148237455,2024-10-07 10:00:00,2024-10-07 15:00:00,sl,0 days 05:00:00,2464
18,4505,4506,2657.185692,2651.3523842617064,2651.3523842617064,2671.012383502059,-104.99953928928426,-0.002195295479670789,2024-10-07 14:00:00,2024-10-07 15:00:00,sl,0 days 01:00:00,2468
34,4507,4509,2643.014275,2639.760190288595,2639.760190288595,2656.5373950568687,-110.63888018777288,-0.0012312020945877133,2024-10-07 16:00:00,2024-10-07 18:00:00,sl,0 days 02:00:00,2470
34,4510,4512,2647.06468,2643.805608421475,2643.805608421475,2660.608524164798,-110.80843366984936,-0.0012312020945876023,2024-10-07 19:00:00,2024-10-07 21:00:00,sl,0 days 02:00:00,2473
16,4506,4517,2640.314005,2643.59,2633.829140458754,2657.608396443401,52.41591999999946,0.0012407596194226045,2024-10-07 15:00:00,2024-10-08 03:00:00,time,0 days 12:00:00,2469
35,4511,4518,2648.244798,2639.276571774255,2639.276571774255,2670.0289529611036,-313.88791790108144,-0.0033864793135884863,2024-10-07 20:00:00,2024-10-08 04:00:00,sl,0 days 08:00:00,2474
16,4509,4518,2645.914565,2639.28853724859,2639.28853724859,2662.991297710223,-106.01644402256352,-0.002504248564582867,2024-10-07 18:00:00,2024-10-08 04:00:00,sl,0 days 10:00:00,2472
85,4517,4518,2643.854359,2640.0278489057737,2640.0278489057737,2655.229971428494,-325.2533580092313,-0.0014473225732727357,2024-10-08 03:00:00,2024-10-08 04:00:00,sl,0 days 01:00:00,2476
3,4508,4519,2641.094083,2635.7,2630.1717037856333,2662.821184325647,-16.18224900000041,-0.0020423668489207847,2024-10-07 17:00:00,2024-10-08 05:00:00,time,0 days 12:00:00,2471
14,4518,4519,2647.514725,2640.191588925759,2640.191588925759,2667.4496713412527,-102.52390503937568,-0.002766041678669451,2024-10-08 04:00:00,2024-10-08 05:00:00,sl,0 days 01:00:00,2477
190,4520,4521,2643.194293,2641.3302600115962,2641.3302600115962,2662.8128189317995,-354.1662677967179,-0.0007052198142756261,2024-10-08 06:00:00,2024-10-08 07:00:00,sl,0 days 01:00:00,2479
14,4522,4523,2645.244498,2638.198293315659,2638.198293315659,2663.33492309059,-98.6468655807721,-0.0026637252963452873,2024-10-08 08:00:00,2024-10-08 09:00:00,sl,0 days 01:00:00,2481
68,4521,4524,2643.324306,2634.719007855652,2634.719007855652,2687.401068803827,-585.1602738156726,-0.003255483303662432,2024-10-08 07:00:00,2024-10-08 10:00:00,sl,0 days 03:00:00,2480
64,4512,4524,2641.024076,2631.8587277096544,2631.8587277096544,2659.187455380467,-586.582290582126,-0.0034703766518582313,2024-10-07 21:00:00,2024-10-08 10:00:00,sl,0 days 13:00:00,2475
63,4523,4524,2636.6536389999997,2634.794218610395,2634.794218610395,2641.7991686468777,-117.14348454508763,-0.0007052198142755151,2024-10-08 09:00:00,2024-10-08 10:00:00,sl,0 days 01:00:00,2482
26,4524,4525,2634.223396,2630.2469556938754,2630.2469556938754,2649.264839504506,-103.38744795923594,-0.0015095304035954715,2024-10-08 10:00:00,2024-10-08 11:00:00,sl,0 days 01:00:00,2483
28,4519,4528,2635.96357,2650.3323099245586,2625.062408283681,2650.3323099245586,402.3247178876427,0.005451038886914006,2024-10-08 05:00:00,2024-10-08 14:00:00,tp,0 days 09:00:00,2478
33,4526,4528,2641.704144,2651.072433221521,2638.485391981673,2651.072433221521,309.1535443101957,0.003546305229826352,2024-10-08 12:00:00,2024-10-08 14:00:00,tp,0 days 02:00:00,2485
16,4527,4529,2646.544628,2640.074660619013,2640.074660619013,2662.706536451758,-103.51947809579724,-0.002444684783523443,2024-10-08 13:00:00,2024-10-08 15:00:00,sl,0 days 02:00:00,2486
14,4528,4529,2650.985072,2643.6551081491334,2643.6551081491334,2663.5365962684164,-102.61949391213147,-0.0027649962756435276,2024-10-08 14:00:00,2024-10-08 15:00:00,sl,0 days 01:00:00,2487
24,4529,4530,2646.174591,2641.808092298188,2641.808092298188,2657.3541268528193,-104.79596884348575,-0.0016501173870624442,2024-10-08 15:00:00,2024-10-08 16:00:00,sl,0 days 01:00:00,2488
14,4525,4531,2638.1737909999997,2631.049504049742,2631.049504049742,2661.585111067487,-99.74001730360578,-0.002700461574806634,2024-10-08 11:00:00,2024-10-08 17:00:00,sl,0 days 06:00:00,2484
201,4530,4531,2639.913965,2636.6636973967607,2636.6636973967607,2653.421222159441,-653.3037882511467,-0.0012312020945878244,2024-10-08 16:00:00,2024-10-08 17:00:00,sl,0 days 01:00:00,2489
52,4531,4532,2621.212095,2614.647928373629,2614.647928373629,2638.129397967837,-341.33666457128857,-0.002504248564582867,2024-10-08 17:00:00,2024-10-08 18:00:00,sl,0 days 01:00:00,2490
45,4532,4534,2613.221296,2606.410097711823,2606.410097711823,2632.1274640411343,-306.50392296798145,-0.002606437617282187,2024-10-08 18:00:00,2024-10-08 20:00:00,sl,0 days 02:00:00,2491
27,4536,4537,2623.172291,2619.285316549401,2619.285316549401,2633.7841533024152,-104.9483101661649,-0.0014817838934693128,2024-10-08 22:00:00,2024-10-08 23:00:00,sl,0 days 01:00:00,2495
90,4533,4541,2609.200894,2619.97,2605.2622259214186,2624.099458752937,969.2195399999764,0.00412735792968788,2024-10-08 19:00:00,2024-10-09 04:00:00,time,0 days 09:00:00,2492
27,4537,4542,2621.322106,2617.4378731237343,2617.4378731237343,2631.9264835068034,-104.87428765917502,-0.0014817838934693128,2024-10-08 23:00:00,2024-10-09 05:00:00,sl,0 days 06:00:00,2496
82,4541,4543,2620.231997,2616.301643011988,2616.301643011988,2637.5311905417325,-322.28902701698644,-0.0015000022870158558,2024-10-09 04:00:00,2024-10-09 06:00:00,sl,0 days 02:00:00,2498
47,4538,4543,2622.2121949999996,2615.6455238746394,2615.6455238746394,2633.4073017421847,-308.6335428919315,-0.002504248564582756,2024-10-09 01:00:00,2024-10-09 06:00:00,sl,0 days 05:00:00,2497
67,4544,4546,2616.231597,2611.5281350095115,2611.5281350095115,2630.687702929066,-315.1319533627261,-0.0017978003154927036,2024-10-09 07:00:00,2024-10-09 09:00:00,sl,0 days 02:00:00,2501
68,4542,4546,2618.6518389999997,2614.0297416992034,2614.0297416992034,2630.339993491249,-314.3026164541425,-0.0017650675175517883,2024-10-09 05:00:00,2024-10-09 09:00:00,sl,0 days 04:00:00,2499
27,4535,4546,2615.931567,2612.055321737602,2612.055321737602,2626.514137453641,-104.65862208475255,-0.0014817838934692018,2024-10-08 21:00:00,2024-10-09 09:00:00,sl,0 days 12:00:00,2494
44,4543,4547,2617.391713,2610.3442669436513,2610.3442669436513,2648.0964365193063,-310.08762647934236,-0.0026925454150961148,2024-10-09 06:00:00,2024-10-09 10:00:00,sl,0 days 04:00:00,2500
85,4534,4547,2614.771451,2610.6038446447465,2610.6038446447465,2626.01254214454,-354.2465401965569,-0.0015938702228295298,2024-10-08 20:00:00,2024-10-09 10:00:00,sl,0 days 14:00:00,2493
22,4550,4552,2621.36211,2616.6494243716215,2616.6494243716215,2643.2198472157793,-103.67908382432688,-0.0017978003154927036,2024-10-09 13:00:00,2024-10-09 15:00:00,sl,0 days 02:00:00,2506
22,4549,4553,2618.3018039999997,2613.594620190714,2613.594620190714,2632.7693489514068,-103.55804380428435,-0.0017978003154924815,2024-10-09 12:00:00,2024-10-09 16:00:00,sl,0 days 04:00:00,2505
22,4548,4553,2616.511625,2611.807659575085,2611.807659575085,2630.9692782364355,-103.4872393481337,-0.0017978003154925926,2024-10-09 11:00:00,2024-10-09 16:00:00,sl,0 days 05:00:00,2504
22,4552,4553,2619.141888,2614.433193887434,2614.433193887434,2633.614074873516,-103.5912704764578,-0.0017978003154925926,2024-10-09 15:00:00,2024-10-09 16:00:00,sl,0 days 01:00:00,2507
66,4555,4556,2615.0514789999997,2610.3501386260245,2610.3501386260245,2636.8565962005828,-310.28846468236316,-0.0017978003154924815,2024-10-09 18:00:00,2024-10-09 19:00:00,sl,0 days 01:00:00,2510
9,4546,4575,2612.991273,2625.02,2602.7535093204924,2631.4585048352055,108.25854299999901,0.004603431754362397,2024-10-09 09:00:00,2024-10-10 15:00:00,time,1 days 06:00:00,2502
40,4556,4575,2608.9408679999997,2626.54050464522,2600.6031412909297,2626.54050464522,703.9854658088188,0.006745893270748038,2024-10-09 19:00:00,2024-10-10 15:00:00,tp,0 days 20:00:00,2511
69,4553,4576,2609.8909630000003,2626.71,2601.5501999505686,2627.497008884687,1160.513552999983,0.006444344701920679,2024-10-09 16:00:00,2024-10-10 16:00:00,time,1 days 00:00:00,2508
9,4547,4576,2611.901164,2626.71,2601.752757601388,2633.655805118986,133.2795240000014,0.005669753589496951,2024-10-09 10:00:00,2024-10-10 16:00:00,time,1 days 06:00:00,2503
40,4554,4576,2610.100984,2627.708446663938,2601.7595497595416,2627.708446663938,704.2985065575158,0.006745893270747816,2024-10-09 17:00:00,2024-10-10 16:00:00,tp,0 days 23:00:00,2509
20,4575,4576,2625.282502,2620.154710062392,2620.154710062392,2641.666613030688,-102.55583875215962,-0.0019532343409524033,2024-10-10 15:00:00,2024-10-10 16:00:00,sl,0 days 01:00:00,2512
6,4576,4578,2626.972671,2621.841577766259,2621.841577766259,2657.2484386945766,-30.786559402446073,-0.0019532343409525144,2024-10-10 16:00:00,2024-10-10 18:00:00,sl,0 days 02:00:00,2513
7,4577,4578,2625.712545,2621.17170297873,2621.17170297873,2649.6284141119877,-31.785894148888474,-0.0017293751480590425,2024-10-10 17:00:00,2024-10-10 18:00:00,sl,0 days 01:00:00,2514
25,4578,4579,2623.8323570000002,2619.59074819564,2619.59074819564,2647.303599950787,-106.0402201090028,-0.0016165700499287672,2024-10-10 18:00:00,2024-10-10 19:00:00,sl,0 days 01:00:00,2515
20,4579,4582,2619.541928,2630.611214503464,2614.457498498013,2630.611214503464,221.385730069278,0.004225657312503905,2024-10-10 19:00:00,2024-10-10 22:00:00,tp,0 days 03:00:00,2516
8,4584,4587,2628.482822,2637.4761406059492,2624.196383279188,2637.4761406059492,71.94654884759439,0.003421486543749408,2024-10-11 01:00:00,2024-10-11 04:00:00,tp,0 days 03:00:00,2521
10,4580,4588,2624.082382,2641.139288103294,2614.698610182124,2641.139288103294,170.5690610329384,0.006500141238055868,2024-10-10 20:00:00,2024-10-11 05:00:00,tp,0 days 09:00:00,2517
21,4583,4588,2629.36291,2642.09637595894,2624.3978579080135,2642.09637595894,267.40278513774183,0.004842795154108348,2024-10-10 23:00:00,2024-10-11 05:00:00,tp,0 days 06:00:00,2520
5,4589,4592,2645.714545,2638.814406023745,2638.814406023745,2652.153617340607,-34.50069488127383,-0.0026080436339191992,2024-10-11 06:00:00,2024-10-11 09:00:00,sl,0 days 03:00:00,2524
19,4588,4595,2642.614235,2637.2914049702485,2637.2914049702485,2657.4131744102965,-101.1337705652777,-0.0020142289249991396,2024-10-11 05:00:00,2024-10-11 12:00:00,sl,0 days 07:00:00,2523
19,4592,4599,2639.753949,2651.041481124823,2634.2931477645975,2651.041481124823,214.4631103716365,0.004275978876402187,2024-10-11 09:00:00,2024-10-11 16:00:00,tp,0 days 07:00:00,2525
13,4595,4599,2638.16379,2653.278772244356,2630.4454673048817,2653.278772244356,196.4947691766256,0.005729357025386239,2024-10-11 12:00:00,2024-10-11 16:00:00,tp,0 days 04:00:00,2526
29,4582,4600,2629.372911,2654.427539428683,2625.7287291612506,2654.427539428683,726.5842244318046,0.009528746692364143,2024-10-10 22:00:00,2024-10-11 17:00:00,tp,0 days 19:00:00,2519
4,4587,4600,2638.043778,2654.598562090013,2630.207897210012,2654.598562090013,66.21913636005047,0.006275401579030504,2024-10-11 04:00:00,2024-10-11 17:00:00,tp,0 days 13:00:00,2522
12,4602,4607,2660.6860420000003,2650.26,2652.3505318752923,2673.818483268505,-125.11250400000063,-0.00391855402532304,2024-10-11 19:00:00,2024-10-14 01:00:00,time,2 days 06:00:00,2530
12,4601,4607,2659.025876,2650.26,2650.695566913778,2695.582838604871,-105.19051199999922,-0.003296649377924288,2024-10-11 18:00:00,2024-10-14 01:00:00,time,2 days 07:00:00,2529
15,4600,4607,2653.355309,2650.26,2646.7668133876264,2681.925209374048,-46.42963499999723,-0.001166564081900634,2024-10-11 17:00:00,2024-10-14 01:00:00,time,2 days 08:00:00,2528
9,4599,4607,2649.9849719999997,2650.26,2646.185380214552,2676.435427907046,2.475252000004275,0.00010378473950090061,2024-10-11 16:00:00,2024-10-14 01:00:00,time,2 days 09:00:00,2527
13,4581,4607,2626.692643,2650.26,2619.166474865238,2663.8101694767133,306.37564100000463,0.008972255304710242,2024-10-10 21:00:00,2024-10-14 01:00:00,time,3 days 04:00:00,2518
52,4609,4613,2646.934667,2659.405541111255,2640.883058446148,2659.405541111255,648.485453785257,0.004711440092093122,2024-10-14 03:00:00,2024-10-14 07:00:00,tp,0 days 04:00:00,2533
40,4607,4615,2650.5250260000003,2661.560844462893,2642.708569825176,2661.560844462893,441.43273851570484,0.004163634885405054,2024-10-14 01:00:00,2024-10-14 09:00:00,tp,0 days 08:00:00,2531
34,4608,4615,2648.2648,2662.9182928182204,2639.161549039383,2662.9182928182204,498.2187558194955,0.00553324305719749,2024-10-14 02:00:00,2024-10-14 09:00:00,tp,0 days 07:00:00,2532
29,4615,4616,2664.306404,2660.4936603974143,2660.4936603974143,2668.187675669722,-110.56956447498442,-0.0014310454671659922,2024-10-14 09:00:00,2024-10-14 10:00:00,sl,0 days 01:00:00,2537
28,4616,4618,2660.7160449999997,2656.9084393643866,2656.9084393643866,2683.231474957326,-106.61295779716602,-0.0014310454671659922,2024-10-14 10:00:00,2024-10-14 12:00:00,sl,0 days 02:00:00,2538
20,4618,4620,2658.76585,2653.5503697361496,2653.5503697361496,2669.3115548456312,-104.30960527700336,-0.0019616169900219527,2024-10-14 12:00:00,2024-10-14 14:00:00,sl,0 days 02:00:00,2539
77,4613,4620,2659.4659199999996,2655.243800994224,2655.243800994224,2694.1165991317043,-325.10316344473404,-0.0015875815418517902,2024-10-14 07:00:00,2024-10-14 14:00:00,sl,0 days 07:00:00,2536
17,4621,4623,2651.615135,2645.5528256303937,2645.5528256303937,2670.4870912837596,-103.0592592833068,-0.0022862704657198307,2024-10-14 15:00:00,2024-10-14 17:00:00,sl,0 days 02:00:00,2542
17,4620,4623,2652.375211,2646.311163891083,2646.311163891083,2671.2525768625687,-103.08880085158626,-0.0022862704657198307,2024-10-14 14:00:00,2024-10-14 17:00:00,sl,0 days 03:00:00,2541
11,4619,4623,2656.06558,2647.109190171961,2647.109190171961,2674.477694586461,-98.5202881084283,-0.0033720514641957244,2024-10-14 13:00:00,2024-10-14 17:00:00,sl,0 days 04:00:00,2540
35,4611,4623,2655.385512,2645.66,2646.4314153962555,2667.5686081909794,-340.3929199999993,-0.003662561219848981,2024-10-14 05:00:00,2024-10-14 17:00:00,time,0 days 12:00:00,2535
15,4623,4634,2645.9245659999997,2651.6,2639.105882415531,2657.472913624346,85.13151000000335,0.002144971959113784,2024-10-14 17:00:00,2024-10-15 05:00:00,time,0 days 12:00:00,2543
27,4626,4635,2648.884862,2644.959787075834,2644.959787075834,2655.940495154833,-105.97702295248155,-0.0014817838934692018,2024-10-14 20:00:00,2024-10-15 06:00:00,sl,0 days 10:00:00,2546
27,4624,4635,2646.994673,2645.64,2643.0723989274497,2654.0452714021458,-36.576171000007434,-0.0005117777583076855,2024-10-14 18:00:00,2024-10-15 06:00:00,time,0 days 12:00:00,2544
15,4625,4636,2648.76485,2644.33,2642.13168442647,2665.859978449729,-66.52275000000145,-0.001674308687688919,2024-10-14 19:00:00,2024-10-15 07:00:00,time,0 days 12:00:00,2545
30,4634,4637,2651.86516,2641.529242956757,2641.529242956757,2682.042257772422,-310.0775112972815,-0.0038976027888396603,2024-10-15 05:00:00,2024-10-15 08:00:00,sl,0 days 03:00:00,2547
75,4610,4637,2646.384612,2642.1354731461843,2642.1354731461843,2666.9992864856035,-318.68541403616746,-0.001605639193391628,2024-10-14 04:00:00,2024-10-15 08:00:00,sl,1 days 04:00:00,2534
-32,4635,4640,2645.375436,2654.960616505683,2654.960616505683,2618.972118352869,-306.7257761818619,-0.0036233724617087404,2024-10-15 06:00:00,2024-10-15 11:00:00,sl,0 days 05:00:00,2548
13,4638,4641,2648.844858,2653.5,2640.860218745604,2668.6898336304266,60.516846000000896,0.0017574234240034237,2024-10-15 09:00:00,2024-10-15 12:00:00,time,0 days 03:00:00,2549
24,4639,4642,2650.995073,2652.98,2646.620619937026,2662.1949743840773,47.638247999999294,0.0007487479023315924,2024-10-15 10:00:00,2024-10-15 13:00:00,time,0 days 03:00:00,2550
22,4640,4643,2654.185392,2649.3787126029174,2649.3787126029174,2666.917135641679,-105.74694673581416,-0.0018109810307789243,2024-10-15 11:00:00,2024-10-15 14:00:00,sl,0 days 03:00:00,2551
14,4642,4643,2653.245298,2646.21082569999,2646.21082569999,2679.517466951511,-98.48261220013774,-0.002651270994548538,2024-10-15 13:00:00,2024-10-15 14:00:00,sl,0 days 01:00:00,2553
25,4644,4648,2648.494823,2665.3612292242756,2644.2326363529023,2665.3612292242756,421.6601556068895,0.006368298732474242,2024-10-15 15:00:00,2024-10-15 19:00:00,tp,0 days 04:00:00,2555
11,4646,4657,2660.0259760000004,2668.01,2651.1953116474015,2683.2464302595185,87.8242639999985,0.0030014834712275285,2024-10-15 17:00:00,2024-10-16 05:00:00,time,0 days 12:00:00,2557
12,4641,4661,2653.76535,2675.515504882732,2645.157508396831,2675.515504882732,261.001858592781,0.00819596008468948,2024-10-15 12:00:00,2024-10-16 09:00:00,tp,0 days 21:00:00,2552
14,4643,4664,2647.974771,2681.719341956688,2640.9966207983543,2681.719341956688,472.42399339362873,0.012743539449941332,2024-10-15 14:00:00,2024-10-16 12:00:00,tp,0 days 22:00:00,2554
17,4664,4665,2680.4080139999996,2674.3892083920446,2674.3892083920446,2692.602593539771,-102.31969533523625,-0.002245481126947224,2024-10-16 12:00:00,2024-10-16 13:00:00,sl,0 days 01:00:00,2561
39,4645,4668,2648.8748610000002,2682.7886062818106,2640.9385146922214,2682.7886062818106,1322.6360659906059,0.01280307566851513,2024-10-15 16:00:00,2024-10-16 16:00:00,tp,1 days 00:00:00,2556
25,4665,4669,2674.56743,2670.250848791593,2670.250848791593,2687.5204962515313,-107.91453021017787,-0.0016139362051557082,2024-10-16 13:00:00,2024-10-16 17:00:00,sl,0 days 04:00:00,2562
10,4661,4670,2677.517725,2667.9041861349483,2667.9041861349483,2716.0561481809304,-96.13538865051851,-0.003590466937077652,2024-10-16 09:00:00,2024-10-16 18:00:00,sl,0 days 09:00:00,2560
79,4669,4670,2672.457219,2668.3237369418,2668.3237369418,2692.0684019156474,-326.54508259780914,-0.0015466971852020617,2024-10-16 17:00:00,2024-10-16 18:00:00,sl,0 days 01:00:00,2564
54,4648,4676,2662.076181,2673.73,2656.2321371933112,2687.693587049777,629.3062260000061,0.004377718069519032,2024-10-15 19:00:00,2024-10-17 01:00:00,time,1 days 06:00:00,2558
15,4676,4680,2673.997373,2683.8018860848765,2667.1004007814654,2683.8018860848765,147.06769627314543,0.0036666128336082515,2024-10-17 01:00:00,2024-10-17 05:00:00,tp,0 days 04:00:00,2567
75,4657,4686,2668.276801,2681.81,2663.9885664189137,2690.2864622418274,1014.9899249999976,0.005071887217596105,2024-10-16 05:00:00,2024-10-17 11:00:00,time,1 days 06:00:00,2559
15,4686,4690,2682.078181,2674.936879879223,2674.936879879223,2712.377246188672,-107.11951681165374,-0.0026625999090430508,2024-10-17 11:00:00,2024-10-17 15:00:00,sl,0 days 04:00:00,2569
38,4680,4690,2682.208194,2673.8052583643266,2673.8052583643266,2719.0838729964144,-319.3115541555817,-0.003132842429782401,2024-10-17 05:00:00,2024-10-17 15:00:00,sl,0 days 10:00:00,2568
79,4670,4692,2670.236997,2694.278697215765,2666.1193956643287,2694.278697215765,1899.2943170454432,0.009003582918960307,2024-10-16 18:00:00,2024-10-17 17:00:00,tp,0 days 23:00:00,2565
12,4692,4694,2695.959569,2687.5135524732586,2687.5135524732586,2733.024305390018,-101.35219832089751,-0.003132842429782512,2024-10-17 17:00:00,2024-10-17 19:00:00,sl,0 days 02:00:00,2571
12,4693,4694,2693.5293260000003,2685.0909230416437,2685.0909230416437,2730.5606507924576,-101.26083550027943,-0.003132842429782623,2024-10-17 18:00:00,2024-10-17 19:00:00,sl,0 days 01:00:00,2572
31,4668,4697,2675.287502,2691.97,2665.138859880064,2714.660222135655,517.1574379999897,0.006235777645403839,2024-10-16 16:00:00,2024-10-17 22:00:00,time,1 days 06:00:00,2563
13,4671,4699,2674.397413,2692.56,2666.5730836968814,2702.711649445884,236.11363099999744,0.006791281995605081,2024-10-16 19:00:00,2024-10-18 01:00:00,time,1 days 06:00:00,2566
12,4691,4702,2689.0288760000003,2704.62,2680.604572242357,2725.998327463642,187.09348799999498,0.005798050046674108,2024-10-17 16:00:00,2024-10-18 04:00:00,time,0 days 12:00:00,2570
6,4699,4702,2692.829256,2705.785716731995,2686.9262063634274,2705.785716731995,77.7387643919692,0.004811467605354558,2024-10-18 01:00:00,2024-10-18 04:00:00,tp,0 days 03:00:00,2576
-20,4702,4703,2704.349538,2709.7978066075148,2709.7978066075148,2694.3412297705763,-108.96537215029639,-0.0020146318110727535,2024-10-18 04:00:00,2024-10-18 05:00:00,sl,0 days 01:00:00,2577
12,4694,4705,2692.46922,2710.18,2684.0341381867,2729.485970186114,212.52935999999863,0.0065778950668933245,2024-10-17 19:00:00,2024-10-18 07:00:00,time,0 days 12:00:00,2573
